Departamento del Trabajo y Recursos Humanos (DTRH),"<div>Ley Núm. 15 del 14 de abril de 1931, Ley Orgánica del Departamento del Trabajo de Puerto Rico. Esta fue ratificada por la Constitución del Estado Libre Asociado de Puerto Rico en el 1952. La Ley Núm. 100 del 23 de junio de 1977, lo redenomina como Departamento del Trabajo y Recursos Humanos. El Plan de Reorganización 2 de mayo de 1994, crea la estructura organizativa. LaLey Núm. 180 del 27 de julio de 1998, deroga la Junta de Salario Mínimo y se transfiere al Departamento sus facultades. La Orden Administrativa 99-05 de 16 de junio de 1999,del Secretario del Trabajo transfiere el Negociado de Seguridad de Empleo a la Administración de Derecho al Trabajo.</div>","Edificio Prudencio Rivera Martínez, Ave. Muñoz Rivera #505","San Juan, PR",918,(787) 754-5353/ (787) 754-2120,(787) 753-9550,http://www.trabajo.pr.gov
Escuela de Artes Plásticas (EAP),"Se creó mediante la Ley Núm. 54 del 22 de agosto de 1990, como organismo autónomo, adscrito al Instituto de Cultura Puertorriqueña. Lograr la formación plena de artistas profesionales y maestros de arte, mediante el desarrollo de la creatividad y la enseñanza de técnicas artísticas. Ofrece estudios conducentes al grado de Bachillerato en Artes Plásticas con especialidad en pintura, escultura, artes gráficas, educación del arte e imagen y diseño, al igual que un programa de estudios libres.","Calle Norzagaray, Campos del Morro",Viejo San Juan,,(787) 725-8120,(787) 725-8111,http://www.eap.edu
Fideicomiso Institucional de la Guardia Nacional de Puerto Rico (FIGNA),"Ley Núm. 23 de 23 de julio de 1991, conocida como Ley del ""Fideicomiso Institucional de la Guardia Nacional de Puerto Rico"", adscrito a la Guardia Nacional de Puerto Rico, según enmendada por la Ley Núm. 29 del 22 de julio de 1992, la Ley Núm. 33 del 22 de julio de 1992 y la Ley Núm. 193 del 12 de agosto de 1995. Ofrecer, eficaz y rápidamente, beneficios especiales a los miembros de la Guardia Nacional de Puerto Rico, sus cónyuges y dependientes, para elevar la calidad y nivel de vida como soldados y ciudadanos.",Calle Raúl Estévez Esq. Ave. Constitución,Puerta de Tierra,00902-3786,(787) 289-1420,(787) 723-6360,http://www.figna.gobierno.pr/
Guardia Nacional de Puerto Rico (GNPR),"Ley Núm. 62 de 23 de junio de 1969, según enmendada, conocida como Código Militar de Puerto Rico. Proteger las vidas y propiedades en forma eficaz y rápida, preservar la paz, el orden y la seguridad a la ciudadanía en general en situaciones de emergencias provocadas por desastres naturales y disturbios civiles, y para servir como cuerpo de seguridad nacional del Ejército de los Estados Unidos.",Calle Raúl Estévez Esq. Ave. Constitución,Puerta de Tierra,,(787) 289-1631,(787) 723-6360,
Instituto de Ciencias Forenses (ICF),"Garantizar mediante la participación e investigación científica un rol importante en el sistema de justicia criminal para esclarecer más allá de toda duda razonable las causas, modos y circunstancias de muertes y otros delitos a través de las ciencias forenses. Garantizar mediante la participación e investigación científica un rol importante en el sistema de justicia criminal para esclarecer más allá de toda duda razonable las causas, modos y circunstancias de muertes y otros delitos a través de las ciencias forenses.","Calle Maga Esq. Casia SE #9, Urb. Reparto Metropolitano",Río Piedras,,(787) 765-0615/ 0614,(787) 759-8908,https://www.icf.pr.gov
Instituto de Cultura Puertorriqueña (ICP),"El Instituto de Cultura Puertorriqueña se crea por virtud de la Ley Núm. 89, de 21 de junio de 1955, según enmendada, como una entidad oficial, corporativa y autónoma. Su misión es establecer e implantar la política pública relacionada con la conservación, promoción, enriquecimiento y divulgación de las artes, las humanidades y los valores culturales del pueblo de Puerto Rico para un amplio y profundo conocimiento y aprecio de los mismos.","Antiguo Asilo de Beneficencia Calle Norzagaray Final, Frente al Cuartel de Ballajá",Viejo San Juan,,(787) 723-2115 / (787) 723-3720,(787) 723-5567,http://www.icp.pr.gov
Instituto de Estadísticas de Puerto Rico (IEPR),,"Calle Quisqueya #57, 2do piso",San Juan,,(787) 993-3336,(787) 993-3346,http://www.estadisticas.gobierno.pr
Junta de Calidad Ambiental (JCA),"Ley Núm. 416 de 22 de septiembre de 2004, según enmendada, conocida como ""Ley sobre Política Pública Ambiental"", crea la Junta de Calidad Ambiental y define su autoridad, poderes y deberes. Proteger el medio ambiente, mediante el control de la contaminación del aire, agua, terrenos y la eliminación de ruidos nocivos a la salud y promover una mejor calidad de vida.",Edificio de Agencias Ambientales,Rio Piedras,,(787) 767-8056,(787) 767-4861,http://www.jca.gobierno.pr
Junta de Gobierno del Servicio 9-1-1,"Reducir el tiempo que toma a los ciudadanos comunicarse con las agencias de seguridad pública (agencias de respuesta), mediante la prestación de un servicio rápido y eficiente de recepción de llamadas de emergencias a través del 9-1-1, y la inmediata activación de dichas agencias, utilizando la más moderna tecnología de las telecomunicaciones y recursos humanos debidamente adiestrados como herramientas principales, para salvaguardar vida y propiedades en inminente peligro. ","Calle Filipo de Plana, Carretera 20 km. 2.3 Barrio Monacillo Abajo",Río Piedras,,,(787) 792-0061,
Junta de Libertad Bajo Palabra (JLBP),"La Ley Núm. 118 de 22 julio de 1974 , según enmendada, creó la Junta como una agencia cuasi-judicial del Estado Libre Asociado de Puerto Rico. El Plan de Reorganización Núm. 3 de 9 de diciembre de 1993, creó el Departamento de Corrección y Rehabilitación y le adscribe la Junta de Libertad Bajo Palabra como un componente operacional. La Ley Núm. 151 de 31 de octubre de 2001 , enmienda varios artículos de la Ley Núm. 118, y deroga la Ley Núm. 114 de 6 de julio de 2000 y redenomina a este organismo como la Junta de Libertad Bajo Palabra. Administrar, investigar y otorgar un sistema de libertad condicional como medio de rehabilitación al confinado para que al cumplir con los requisitos establecidos pueda ser considerado para el disfrute del privilegio de libertad bajo palabra en la libre comunidad.","Urbanización Industrial Tres Monjitas Núm. 34, Ave. Teniente Cesar González",Hato Rey,00919-1759,(787) 765-8475,(787) 754-8181,http://www.jlbp.gobierno.pr
Junta de Planificación (JP),"Ley Núm. 75 de 24 de junio de 1975, según enmendada, conocida como ""Ley Orgánica de la Junta de Planificación de Puerto Rico"", crea la Junta de Planificación adscrita a la Oficina de la Gobernadora. Enfrentar los retos para el desarrollo de una sociedad basada en una economía sustentable, conservando y protegiendo el ambiente para beneficio de las generaciones presentes y futuras.","Centro Gubernamental Minillas, Torre Norte, Piso 16",Santurce,,(787) 727-4444 / (787) 722-1705,(787) 268-6858,http://www.jp.gobierno.pr/
Junta de Relaciones del Trabajo (JRT),"Ley Núm. 130 de 8 de mayo de 1945, según enmendada, conocida como Ley de Relaciones del Trabajo de Puerto Rico la Junta de Relaciones del Trabajo de Puerto Rico. Implantar en forma adecuada, eficaz e imparcial la política pública gubernamental respecto a las relaciones obrero-patronales. Promover los principios de la negociación colectiva al intervenir en disputas obrero-patronales en el ámbito sindical fomentando la paz industrial y la producción económica.","Edificio GA Plaza 1052, Pisos 7 y 8, Avenida Muñoz Rivera",Río Piedras,,721-4095,787 620-9541,http://www.jrt.pr.gov
Junta Reglamentadora de Telecomunicaciones (JRTPR),"Ley Núm. 213 del 12 de septiembre de 1996, según enmendada, conocida como Ley de Telecomunicaciones de Puerto Rico, crea la Junta Reglamentadora de Telecomunicaciones de Puerto Rico como la agencia encargada de reglamentar los servicios de telecomunicaciones en Puerto Rico. Asegurar la disponibilidad de un servicio de telecomunicaciones a un costo razonable para todos los ciudadanos de Puerto Rico. Vigilar la eficiencia de los servicios de telefonía y televisión por cable así cmo de otros servicios de telecomunicación y para otros propósitos relacionados.<br />","500 Ave. Roberto H. Todd, Pda. 18",Santurce,,(787) 281-9393,(787) 756-0814,http://www.jrtpr.gobierno.pr
Junta Revisora de Permisos y Uso de Terrenos (JR),"Ley Núm. 76 de 24 de junio de 1975 , según enmendada conocida como ""Ley Orgánica de la Administración de Reglamentos y Permisos"", crea la Junta de Apelaciones Sobre Construcciones y Lotificaciones. Ley Núm. 81 del 30 de agosto de 1991 , según enmendada, conocida como Ley de Municipios Autónomos"" Ley Núm. 170 del 23 de julio de 1974 , conocida como ""Ley de la Autoridad de Acueductos y Alcantarillados"". Actuar como un foro apelativo con carácter independiente, para atender de forma efectiva los reclamos de personas particulares, constructores y entidades corporativas, resolviendo sus planteamientos, luego de vistas y conforme a los autos, respecto a decisiones adversas de la Administración de Reglamentos y Permisos, los Municipios Autónomos y de ciertas decisiones de la Autoridad de Acueductos y Alcantarillados.","Centro Gubernamental Minillas, Ave. José de Diego, Torre Sur, Oficina 203",Santurce,,(787) 721-4835,(787) 721-5275,http://www.jr.pr.gov
Lotería Tradicional de Puerto Rico,,,Hato Rey,,(787) 250-8150 ó (787) 771-3700,787-763-8463,http://www.hacienda.gobierno.pr/loteria/index.asp
Oficina de Administración de las Procuradurías (OAP),"<div>Desarrollar la integración administrativa de las Procuradorías en una sola estructura organizacional, incluyendo los componentes de: Salud, Veteranos, Impedidos, Pensionados y Personas de la Tercera Edad. Propiciando un servicio eficaz y de excelencia a los ciudadanos, utilizando los recursos humanos y fiscales de forma eficiente e integrada. </div> <div>&nbsp;</div>","Ave. Ponce de León, PDA. 16, Edificio 1064, Piso 3, Santurce","San Juan, PR",,787-721-6121,787-919-0637,
Oficina de Administración de los Tribunales (OAT),,Calle César González #677,San Juan,,,(787) 766-9831,http://www.ramajudicial.pr/sistema/oat.htm
Oficina de Asuntos de la Juventud (OAJ),"La Oficina de Asuntos de la Juventud, adscrita a la Oficina del Gobernador, se crea por la Ley Núm. 34 de 13 de julio de 1978, según enmendada, conocida como la Ley del Consejo Asesor sobre Asuntos de la Juventud. Implantar la política pública dirigida a la juventud, tomando en cuenta sus aspiraciones y metas, así como coordinar servicios eficientes con las agencias públicas, entidades privadas, la ciudadanía y la activa participación de los jóvenes para propiciar el desarrollo integral de la juventud.","Parque de Santurce,Calle Los Angeles #670",Santurce,,721-2284,(787) 722-8615,http://www.oaj.pr.gov
Oficina de Capacitación y Asesoramiento en Asuntos Laborales y de Administración de Recursos Humanos (OCALARH),"La Ley Núm. 184 de 3 de agosto de 2004, según enmendada, conocida como la Ley para la Administración de los Recursos Humanos en el Servicio Público del Estado Libre Asociado de Puerto Rico reforma el Sistema de Administración de los Recursos Humanos del Estado Libre Asociado de Puerto Rico, redefine las funciones y facultades de la Oficina Central de Asesoramiento Laboral y Administración de Recursos Humanos y la renombra como Oficina de Recursos Humanos del Estado Libre Asociado de Puerto Rico.&nbsp; Luego, mediante la aprobación de la Ley Núm. 133 de 12 de julio de 2011, redenomina la Oficina de Recursos Humanos del Estado Libre Asociado de Puerto Rico (ORHELA) como Oficina de Capacitación y Asesoramiento en Asuntos Laborales y de Administración de Recursos Humanos (OCALARH).","Edificio Zequeira, Ave. Ponce De León, Calle Vela #6",Hato Rey,,(787) 274-4300,(787) 250-1145; (787) 250-1109 (Adiestramiento),http://www.ocalarh.pr.gov
Oficina de Ética Gubernamental (OEGPR),"Ley Núm 1-2012, conocida como Ley de Ética Gubernamental de Puerto Rico de 2011. Velar porque los funcionarios y empleados públicos mantengan una conducta honesta y justa en el descargo de sus funciones para fortalecer los principios éticos en el servicio público.","Urb. El Paraíso, 108 Calle Ganges",Rio Piedras,,(787) 999-0246,(787) 754-0977,http://eticapr.com/
Oficina de Exención Contributiva Industrial (OECI),,"355 Avenida F.D. Roosevelt, Edificio PRIDCO, Oficina 105",Hato Rey,,(787) 765-1171,(787) 766-4360,http://www.oeci.gobierno.pr
Oficina de Gerencia de Permisos (OGPe),"La Oficina de Gerencia de Permisos (OGPe)&nbsp; es creada al amparo de la Ley 161 del 1 de diciembre de 2009 conocida como “Ley para la Reforma del Proceso de Permisos de Puerto Rico”.&nbsp;&nbsp; Dicha ley&nbsp; establece que la OGPe será la oficina encargada de emitir determinaciones finales y permisos, licencias, inspecciones, certificaciones y cualquier otra autorización o trámite que sea necesario para atender las solicitudes de la ciudadanía.&nbsp; Facilitar y propiciar el desarrollo integral, económico, social y físico sostenible de Puerto Rico que resultará en el crecimiento de más, mejores y diversas industrias y en la creación de empleos en el sector privado. ",Edif. Westernbank Plaza 268 Ave. Muñoz Rivera piso 18,San Jan PR,918,(787) 728-3010 / 723-8380,(787) 728-8882,http://sip.pr.gov
Oficina de Gerencia y Presupuesto (OGP),"Ley Núm. 147 de 18 de junio de 1980, conocida como ""Ley Orgánica de la Oficina de Gerencia y Presupuesto"", según enmendada por la Ley Núm. 110 de 3 de agosto de 1995, para re-denominar la agencia como Oficina de Gerencia y Presupuesto, añadir nuevas funciones, crear el Comité del Gobernador sobre Auditoría y el Comité del Gobernador sobre Sistemas de Información (COGSI); Ley Núm. 93 de 20 de agosto de 1997, para aumentar la aportación automática al Fondo Presupuestario y al Fondo de Emergencia al uno por ciento del total de las rentas netas del año fiscal anterior y la Ley Núm. 74 de 2 de mayo de 2000, para ampliar las funciones del (COGSI). La Oficina de Gerencia y Presupuesto asiste y asesora al Gobernador y a las tres ramas de Gobierno en la administración y uso de los recursos públicos y otros aspectos gerenciales; para promover un gobierno efectivo que garantice los resultados que los ciudadanos valoran.",#254 Calle Cruz Esquina Calle Tetuán,Viejo San Juan,,,(787) 721-8329,http://www.ogp.pr.gov
Oficina de la Procuradora de las Mujeres (OPM),"La Oficina de la Procuradora de las Mujeres fue creada por la Ley Núm. 20 del 11 de abril de 2001, Ley de la Oficina de la Procuradora de las Mujeres, entidad jurídica independiente y separada de cualquier otra agencia o entidad pública. Fortalecer y hacer cumplir las políticas públicas que garanticen los derechos humanos de las mujeres, que promuevan la equidad y que eliminen todas las manifestaciones de discrimen y violencia hacia las mujeres.",Ave. Ponce de Leon #161,Hato Rey,917,(787) 721-7676,787-721-7711,http://www.mujer.gobierno.pr
Oficina de Servicios con Antelación al Juicio (OSAJ),"La Ley Núm. 177 de 12 de agosto de 1995, creó la Oficina de Servicios con Antelación al Juicio como una entidad autónoma, adscrita al Departamento de Corrección y Rehabilitación. La Oficina de Servicios con Antelación al Juicio evalúa a los imputados de delitos que conlleven fianza y somete al juez la información verificable sobre los antecedentes penales, perfil sociológico y socio-económico del imputado. Esta provee una recomendación precisa y confiable para que la magistratura determine la medida de libertad provisional a imponerse. Establece un sistema de seguimiento confiable que garantiza la seguridad de la comunidad y la comparecencia del imputado de delito, durante el proceso judicial mientras se le otorgue la libertad provisional. Establece un plan de condiciones dirigido a contribuir a la rehabilitación del cliente.","Carretera #19, Km .05, Pueblo Viejo (Antiguas Facilidades de la Administracion de Instituciones Juveniles)",Guaynabo,,"754-4266,1-800-603-6725",(787) 759-6553,http://www.osaj.pr.gov
Oficina del Comisionado de Asuntos Municipales (OCAM),"La Ley Núm. 81 de 30 de agosto de 1991 , según enmendada, en su Capítulo XIX, crea la Oficina del Comisionado de Asuntos Municipales. Actuar como un ente asesor y regulador de los municipios en su proceso de desarrollo autonómico para que éstos logren el mayor grado de gobierno propio dentro de un marco de sana administración municipal.","Ave. Ponce de León #255, Edif. MCS Plaza, Pisos 5 y 6, Suite 500",Hato Rey,,(787) 754-1600,787) 753-8254,http://www.ocam.pr.gov
Oficina del Comisionado de Instituciones Financieras (OCIF),"Plan de Reorganización Núm. 3 del 22 de junio de 1994, que reorganiza el Departamento de Hacienda y mantiene adscrita esta Oficina al Departamento. Ley Núm. 4 de 11 de octubre de 1985 , según enmendada, Ley de la Oficina del Comisionado de Instituciones Financiera. Reglamentar, supervisar y fiscalizar el sistema financiero de Puerto Rico para asegurar su solvencia, solidez y competitividad mundial; propiciar el desarrollo socioeconómico del País y salvaguardar el interés público.","Edificio Centro Europa, Ave. Ponce de León 1492, Piso 6",Santurce,,723-8004 / 723-4255,(787) 723-4042,http://www.ocif.gobierno.pr
Oficina del Comisionado de Seguros (OCS),"Conforme a la Ley Núm. 133 del 8 de agosto de 2002 , la Oficina del Comisionado de Seguros es un ente que responde directamente&nbsp;al Gobernador o Gobernadora de Puerto Rico. Promover la solvencia, solidez, competitividad y el desarrollo de la industria de seguros como sector vital de la economía mediante el desarrollo de un ambiente de reglamentación y supervisión: ágil, innovador y flexible que propicie la satisfacción de las necesidades de seguros de la ciudadanía y la protección del interés público.","GAM Tower, Urb. Tabonuco, Suite 400",Guaynabo,,787-304-8686,787-304-6082,http://www.ocs.gobierno.pr
Oficina del Comisionado Residente en Washington,El Comisionado Residente es un miembro de la Cámara de Representantes federal que por mandato de ley representa al Gobierno del Estado Libre Asociado y al Pueblo de Puerto Rico ante todo el Gobierno de los Estados Unidos.,"157 Ave. de la Constitución, Edificio Medicina Tropical, 2do Piso",Puerta de Tierra,,"(787)723-6333 , DC (202) 225-2615","(787)729-7738 , DC (202) 225-2514",http://pierluisi.house.gov/
Oficina del Contralor de Puerto Rico (OCPR),"Artículo III, Sección 22, de la Constitución del Estado Libre Asociado de Puerto Rico que crea el cargo del Contralor y la Ley Núm. 9 de 24 de julio de 1952 según enmendada, que crea la Oficina del Contralor. Fiscalizar las transacciones de la propiedad y los fondos públicos. Con independencia y objetividad, para determinar si se han realizado de acuerdo con la ley. Promover el uso efectivo y eficiente de los recursos del gobierno en beneficio de nuestro pueblo.","Avenida Ponce de León 105, Pda 27, Esquina Calle Pepe Díaz",Hato Rey,,250-3300,(787) 751-6768,http://www.ocpr.gov.pr
Oficina del Contralor Electoral (OCE),"Descripción: La Ley Núm. 222 de 18 de noviembre de 2011, según enmendada, mejor conocida como “Ley para la Fiscalización del Financiamiento de Campañas Políticas en Puerto Rico”, crea la Oficina del Contralor Electoral, a fin de establecer el marco legal y administrativo que regirá la legalidad, examen y evaluación de donativos y gastos para fines electorales.","235 Ave. Arterial Hostos,Edif. Capital Center Torre Norte, Piso 15","San Juan, PR",918,787-332-2050,787-777-8737,http://contralorelectoral.gov.pr
Oficina del Gobernador (La Fortaleza),<div>&nbsp;</div> <div>&nbsp;</div>,Calle Fortaleza #63,Viejo San Juan,901,,(787) 723-3287,http://www.fortaleza.gobierno.pr
Oficina del Inspector General de Permisos (OIGPe),"<div>Ley Núm. 161 del 1 de diciembre de 2009, para crear la “Ley para la Reforma del Proceso de Permisos de Puerto Rico”; crear la Oficina del Inspector General de Permisos, definir sus funciones, facultades y obligaciones y disponer en torno a su organización; disponer en torno a la revisión administrativa y judicial de las decisiones tomadas conforme a esta Ley; crear la figura del Profesional Autorizado, definir su composición, sus funciones, facultades y obligaciones, y disponer en torno a su autorización.</div>","Centro Gubernamental Roberto Sánchez Vilella,Edificio Norte (Piso 15-Oficina 1501), Ave. De Diego, Parada 22,",Santurce,940,787-722-7070,,
Oficina del Inspector General del Gobierno de Puerto Rico (OIG),"<div>La Ley Núm. 42 de 16 de abril de 2010, conocida como ""Ley del Inspector General del Gobierno de Puerto Rico"", creó la Oficina del Inspector General del Gobierno de Puerto Rico y la adscribió a la Oficina del Gobernador. Establecer un sistema integrado y coordinado de auditorías, estudios y evaluaciones preventivas en los organismos gubernamentales con miras a erradicar la redundancia y burocracia en la gestión pública, así como para optimizar el uso de los recursos y evitar el uso indebido de los mismos. De la misma manera, para eliminar la actividad corruptiva, así como para identificar aquellos funcionarios que no sepan manejar los recursos públicos de manera adecuada y que estén en busca de lucro personal. Establecer altos niveles de transparencia, honestidad e integridad en la gestión pública para poder rescatar y devolverle al pueblo la confianza en sus instituciones gubernamentales. Esto mediante el establecimiento de esfuerzos de prevención y fiscalización en cuanto al uso de fondos públicos.</div>","235 Ave. Arterial Hostos, Torre Norte, Suite # 616","San Juan, PR",918,787-523-4900,"787-523-4901, 787-523-4902",http://www.oig.pr.gov
Oficina del Procurador de la Salud (OPS),"<div>El Plan de Reorganización Núm. 1 de 2010, Plan de Reorganización de las Procuradurías, crea la Oficina del Procurador de la Salud, como el organismo en la Rama Ejecutiva que será responsable de atender y viabilizar la solución de problemas, necesidades y reclamos de pacientes de la Reforma de Salud, Medicare y Medicaid, que reciban los servicios médico-hospitalarios de los proveedores de servicios de salud, así también como los servicios provistos por la Corporación del Fondo del Seguro del Estado, la Administración de Compensación por Accidentes de Automóviles y cualquier otro organismo público o privado, o proveedor de servicios de salud contratados por éstos, que reciba o administre fondos del Gobierno de Puerto Rico y el Gobierno de Estados Unidos de América, para proveer servicios de salud. Asimismo, fiscalizará el cumplimiento de la Carta de Derechos y Responsabilidades del Paciente, establecida en la Ley Núm. 194 de 25 de agosto de 2000, según enmendada. Este plan deroga la Ley Núm. 11 de 11 de abril de 2001, según enmendada.</div>","1215 Ave. Ponce de León, Parada 18",Santurce,,787-977-0909; Para Radicar Querellas: 787-977-1100,787-977-0915,http://www.ops.pr.gov
Oficina del Procurador de las Personas con Impedimentos (OPPI),"Ley Núm. 2 del 27 de septiembre de 1985, según enmendada, por la Ley Núm. 298 del 30 de agosto de 1999 y la Ley Núm. 9 del 5 de enero de 2002 que crea la Oficina del Procurador de las Personas con Impedimentos. Garantizar la protección rápida, efectiva y eficiente de los derechos de las personas con impedimentos para que alcancen una integración plena en todos los ámbitos de nuestra sociedad.",670 Avenida Ponce de León,Miramar,,"721-4299, 729-4299",(787) 721-2455,http://www.oppi.gobierno.pr
Oficina del Procurador de las Personas de Edad Avanzada (OPPEA),"El Plan Número 1 de Reestructuración, firmado el 22 de junio de 2011 crea la Oficina del Procurador (a) de las Personas Pensionadas y de la Tercera Edad (OPPTE).&nbsp; La OPPTE tendrá, entre otras funciones dispuestas en este Plan, atender e investigar los reclamos y velar por los derechos de todo pensionado, participante y/o beneficiario de los diversos sistemas de retiros públicos o privados, así como de las personas de la tercera edad en las áreas de la educación, planificación financiera, salud, seguridad, empleo, derechos civiles y políticos, legislación social, laboral y contributiva, vivienda, transportación, recreación, cultura y otras que le sean referidas por la OAP.&nbsp; Asimismo, tendrá la responsabilidad de establecer e implantar un programa de asistencia, orientación y asesoramiento para la protección de sus derechos; y la coordinación con las entidades correspondientes para que se provean los servicios necesarios para los mismos. Dicha Oficina será el organismo que fiscalizará la implantación y cumplimiento, por las agencias y entidades privadas, de la política pública dispuesta en la Ley Núm. 121 de 12 de julio de 1986, según enmendada, mejor conocida como la “Carta de Derechos de las Personas de la Edad Avanzada”, y toda legislación que esté en armonía con la política pública enunciada en virtud de la Ley Pública Núm. 89-73 de 14 de julio de 1965, según enmendada, conocida como “Older Americans Act of 1965”, en torno a este sector de la población.&nbsp;  Se declara, además, que dentro de dicha Oficina recaerán, simultáneamente, las facultades, funciones y deberes de la Oficina del Procurador de los Residentes en Establecimientos de Cuidado de Larga Duración para Personas de la Tercera Edad y a su vez, del correspondiente cargo, conforme a lo requerido y establecido en la Ley Pública Núm. 89-73 de 14 de julio de 1965, según enmendada, conocida como ""Older Americans Act of 1965"".","Ave. Ponce de León, Pda 16, Edificio 1064, 3er nivel (Altos del edificio de Marshalls)",Santurce,,(787)721-6121 (721-5710 ó 721-4560),"Administración: (787) 725-2919, Planificación (787) 724-1152, Defensa y Ombudsman: (787) 724-3485, Región I: (787) 919-7935, División Legal: (787) 721-6510",http://www.oppea.pr.gov/
Oficina del Procurador del Ciudadano (OMBUDSMAN),"Ley Núm. 134 de 30 de junio de 1977, según enmendada, conocida como ""Ley del Procurador de Ciudadano (Ombudsman)"", la Ley Núm. 432 del 2 de diciembre de 2000 que crea los cargos de Procuradores Especializados y la Ley Núm. 454 del 28 de diciembre de 2000 que crea el cargo de Procurador de Pequeños Negocios. Contribuir a mejorar los procedimientos administrativos y para garantizar al ciudadano un trato justo, rápido, adecuado y libre de perjuicio por los organismos gubernamentales del Estado Libre Asociado de Puerto Rico.","Ave Ponce de León, Parada 27½, Suite 103, Edif. Mercantil Plaza",Santurce,,(787) 724-7373,(787) 724-7386,http://www.ombudsmanpr.com/
Oficina del Procurador del Veterano (OPV),"Ley Núm. 57 de 27 de junio de 1987 , según enmendada, conocida como Ley de la Oficina del Procurador del Veterano. Mediante la Ley 105 del 27 de agosto de 1994 la agencia se adscribe a la Oficina del Gobernador y se convierte en Administrado Individual. Servir de instrumento de coordinación y acción para atender los problemas y reclamos de los veteranos en diferentes áreas del quehacer humano y para establecer y llevar a cabo programas de asistencia, orientación y asesoramiento para la protección de sus derechos y beneficios.","Ave. Ponce de León, Edif. Mercantil Plaza, Piso 4, Oficina 401",Hato Rey,,(787) 758-5760,(787) 758-5788,http://www.opv.pr.gov
Oficina Estatal de Conservación Histórica (OECH),"Ley Núm. 183 del 21 de agosto de 2000, Ley Orgánica de la Oficina de Conservación Histórica de Puerto Rico. Proteger la integridad del patrimonio histórico de nuestro país, en particular los recursos arquitectónicos y arqueológicos; promover su rescate y conservación y educar a la sociedad sobre la importancia de preservar tales estructuras como evidencia del pasado.","Calle Norzagaray Final, Esq. calle Morovis, Cuartel de Ballajá, 3er Piso",Viejo San Juan,,(787) 722-3622,(787) 721-3773,http://www.oech.pr.gov
Panel sobre el Fiscal Especial Independiente (FEI),"Ley Núm. 2 de 23 de febrero de 1988 , según enmendada, crea la Oficina del Panel Sobre el Fiscal Especial Independiente y el cargo del Fiscal Especial Independiente. Servir de agente investigador sobre conductas delictivas de funcionarios públicos y preservar la integridad de los funcionarios e instituciones públicas del Estado Libre Asociado de Puerto Rico.","Ave. Ponce de León #2, Edificio Mercantil Plaza, Piso 10, Oficina 1000","Hato Rey, PR",918,"787-722-1037, 787-722-1035",787-945-7639,
Policía de Puerto Rico,"Ley Núm. 53 de 10 de junio de 1996, conocida como Ley de la Policía de Puerto Rico de 1996. Velar por la seguridad de los ciudadanos, reducir la incidencia criminal y la violación de las leyes para mantener el orden y la paz de nuestro pueblo. Garantizar la integración multisectorial de las agencias gubernamentales y propiciar la participación ciudadana en la prevención y control del crimen.","Ave F.D. Roosevelt 601, Cuartel General",Hato Rey,,792-0002,(787) 781-0080,http://www.policia.pr.gov
Salud Correccional (Dpto. Corrección),"El 22 de agosto de 2005, la Administración de Corrección y la ""Correctional Health Services Corporation"" (CHSC), una corporación privada sin fines de lucro, organizada el 11 de diciembre de 1997, firmaron un contrato administrativo para que esta última se encargue desde el 1 de septiembre de 2005, de administrar y proveer los servicios de salud a la población confinada del País. El Programa de Salud Correccional (PSC) posee autonomía fiscal, conforme con la Orden Administrativa Núm. 99 del Departamento de Salud de Puerto Rico. Mediante la Orden Ejecutiva Núm. OE-2005-49, fue transferido a la Administración de Corrección, conforme a la orden judicial del caso Morales Feliciano, fechada 26 de enero de 2004. La Administración de Corrección mantiene el manejo del presupuesto y de cualquier fondo público que se le otorgue. ",Edif. Antiguo Hospital Psiquiatría Centro Médico,Rio Piedras,,X - 2302 / 2602,(787) 759-7327,
Sistema de Retiro Para Maestros (SRM),"Proveer seguridad económica a los maestros, mediante un fondo de pensión para que cada uno, al jubilarse tenga un ingreso garantizado. Administrar eficaz y eficientemente el fondo de anualidades y pensiones, desarrollar estrategias de inversión que redunden en solvencia económica al sistema y a la proyección actuarial. Custodia, administra y solicita los recursos que anualmente se consignan en el Presupuesto General de Gastos para las Leyes Especiales.","235 Ave.Arterial Hostos, Edif. Capital Center, Torre Norte",Hato Rey,,(787) 777-1414,(787) 759-2882,http://www.srm.pr.gov
Sistemas de Información de Justicia Criminal (SIJC),,"Calle Olimpo, Esq. Axtmayer, Edificio Anexo, Piso 4",Miramar,,787-729-2121,787-729-2261,http://www.sijc.gobierno.pr
Tribunal Supremo de Puerto Rico,,"Avenida Ponce de León, Pda.8",Puerta de Tierra,,787-723-6033,787-725-4910,http://www.ramajudicial.pr/sistema/supremo/index.htm
Universidad de Puerto Rico (UPR),"Ley Núm. 1 de 20 de enero de 1966, según enmendada, conocida como ""Ley de la Universidad de Puerto Rico"". La Universidad de Puerto Rico, es una institución pública de educación superior, con la encomienda de servir al pueblo de Puerto Rico, cónsona con los ideales democráticos de la sociedad puertorriqueña. La misión principal es transmitir e incrementar el saber mediante las ciencias y las artes y contribuir al desarrollo, cultivo y disfrute de los valores éticos de la cultura.","Administración Central UPR, Jardín Botánico Sur #1187, Calle Flamboyán",Rio Piedras,,(787) 758-3350,(787) 758-3350,http://www.upr.edu
